�..sale_date,chrome_style_id,country_code,customer_postal_code,days_in_inventory,dealership_id,dealership_postal_code,dma_id,finance_type,make_name,model_name,model_year,new_or_used,odometer,price_invoice,price_msrp,price_retail,provider_name,sale_type,state,style_name,tc_region_id,truecar_sale,adjusted_sale_price,curve_rating,curve_average_market_price,discarded,price_ratio
1/3/2019 0:00,403951,US,07081-3562,NA,12099,11377,501,CASH,Acura,ILX,2019,NEW,NA,NA,NA,NA,dmi,,NY,Sedan,3,FALSE,,,NA,TRUE,
1/3/2019 0:00,403952,US,11365,NA,12099,11377,501,CASH,Acura,ILX,2019,NEW,NA,NA,NA,NA,dmi,,NY,with Premium Package,3,FALSE,,,NA,TRUE,
1/3/2019 0:00,399940,US,19067-6601,NA,4788,19047,504,LOAN,Acura,TLX,2019,NEW,11,35369.26,37195,32517.22,dmi,RETAIL,PA,3.5L FWD,3,FALSE,32826.13,GREAT,33039.13,FALSE,0.882541471
1/3/2019 0:00,401261,US,20003,56,8282,22303,511,,Jeep,Wrangler,2019,NEW,28,33682,34625,28519,reynolds,RETAIL,VA,Sport,5,FALSE,28564.63,LOW_OUTLIER,31882.24,TRUE,0.824971264
1/3/2019 0:00,401261,US,32404-2622,NA,6308,32401,656,LOAN,Jeep,Wrangler,2019,NEW,15,NA,38525,38525,dmi,RETAIL,FL,Sport,5,FALSE,38890.98,HIGH_OUTLIER,36967.48,FALSE,1.009499805
1/3/2019 0:00,398184,US,193353655,92,7574,19335,504,,Jeep,Wrangler,2018,NEW,52,40219,41770,40717.28,reynolds,RETAIL,PA,Unlimited Sport S (JL),3,FALSE,40782.42,GOOD,40321.76,FALSE,0.976356715
1/3/2019 0:00,397683,US,19363,62,7574,19335,504,,Jeep,Wrangler,2018,NEW,12,41198,NA,41198,reynolds,DEALER_TRADE,PA,Unlimited Sport (JL),3,FALSE,,,NA,TRUE,
1/3/2019 0:00,401266,US,37922,6,10154,37919,557,LOAN,Jeep,Wrangler,2019,NEW,13,51604.78,56615,51550,netlink,RETAIL,TN,Unlimited Sahara,5,FALSE,51781.97,GREAT,52692.73,FALSE,0.914633401
1/3/2019 0:00,397684,US,60462,83,18350,60477,602,,Jeep,Wrangler,2018,NEW,39,45615,49510,46686,reynolds,RETAIL,IL,Unlimited Sahara (JL),2,FALSE,47261.49,ABOVE_MARKET,46253.12,FALSE,0.95458473
1/3/2019 0:00,401266,US,272789777,34,8395,27617,560,,Jeep,Wrangler,2019,NEW,15,50282,53140,48301,reynolds,RETAIL,NC,Unlimited Sahara,5,FALSE,48879.08,GREAT,49431.13,FALSE,0.919817087
1/3/2019 0:00,397915,US,92308-3643,NA,2440,92394,803,CASH,Jeep,Cherokee,2019,NEW,NA,NA,NA,NA,dmi,,CA,Latitude FWD,7,FALSE,,,NA,NA,
1/3/2019 0:00,397915,US,23435-3003,NA,55656,23321,544,CASH,Jeep,Cherokee,2019,NEW,15,26540,27732,26031.52,dmi,RETAIL,VA,Latitude FWD,5,TRUE,26480.71,GREAT,26609.58,FALSE,0.954879201
1/3/2019 0:00,397915,US,22193,16,13505,22191,511,,Jeep,Cherokee,2019,NEW,2,27466,26735,23226.91,reynolds,DEALER_TRADE,VA,Latitude FWD,5,FALSE,23264.07,GREAT,24719.43,FALSE,0.870172807
1/3/2019 0:00,397917,US,33025-0776,NA,7522,33014,528,LOAN,Jeep,Cherokee,2019,NEW,10,31685,32445,30342.49,dmi,RETAIL,FL,Limited FWD,5,FALSE,30630.74,GREAT,31357.25,FALSE,0.944081985
1/3/2019 0:00,397922,US,936197593,1,22450,93612,866,,Jeep,Cherokee,2019,NEW,NA,36622,36880,36534,reynolds,RETAIL,CA,Trailhawk 4WD,7,FALSE,36592.45,ABOVE_MARKET,35656.64,FALSE,0.992203091
1/3/2019 0:00,397921,US,64155-8802,NA,100942,68128,652,LOAN,Jeep,Cherokee,2019,NEW,497,38738,40040,36196,dmi,RETAIL,NE,Limited 4WD,2,FALSE,35530.36,LOW_OUTLIER,38126.43,TRUE,0.887371628
1/3/2019 0:00,397921,US,60002-2854,NA,105697,60031,602,LOAN,Jeep,Cherokee,2019,NEW,231,38738,40040,33278.59,dmi,RETAIL,IL,Limited 4WD,2,FALSE,34604.23,LOW_OUTLIER,39013.51,TRUE,0.864241508
1/3/2019 0:00,397921,US,60914-4329,NA,12490,60443,602,CASH,Jeep,Cherokee,2019,NEW,NA,NA,NA,NA,dmi,,IL,Limited 4WD,2,FALSE,,,NA,NA,
1/3/2019 0:00,397920,US,53080-2620,NA,30975,53080,617,LOAN,Jeep,Cherokee,2019,NEW,126,32719,33610,31754,dmi,RETAIL,WI,Latitude Plus 4WD,2,FALSE,32055.66,GREAT,32445.38,FALSE,0.953753645
1/3/2019 0:00,397920,US,606407971,22,1522,60641,602,,Jeep,Cherokee,2019,NEW,14,33157.81,NA,32874,reynolds,RETAIL,IL,Latitude Plus 4WD,2,FALSE,32926.59,GOOD,32998.34,FALSE,
1/3/2019 0:00,400112,US,60442,92,41138,60404,602,,Jeep,Grand Cherokee,2019,NEW,21,35630,35490,32823.99,reynolds,RETAIL,IL,Laredo 4WD,2,FALSE,32876.5,BELOW_MARKET,34150.4,FALSE,0.926359538
1/3/2019 0:00,400114,US,19320,92,7574,19335,504,,Jeep,Grand Cherokee,2019,NEW,25,38999,NA,40529,reynolds,RETAIL,PA,Upland 4WD,3,TRUE,40593.84,HIGH_OUTLIER,38130.54,FALSE,
1/3/2019 0:00,400875,US,81122-9602,NA,41293,80498,751,LOAN,Ram,1500 Classic,2019,NEW,26,41435,NA,38360,dmi,RETAIL,CO,"Express Quad Cab 6'4 Box 4WD""",6,FALSE,38724.42,GREAT,39888.82,FALSE,
1/3/2019 0:00,401781,US,30736-4941,NA,21934,30736,575,LOAN,Ram,1500 Classic,2019,NEW,14,46232,49320,50215,dmi,RETAIL,GA,"SLT 4x4 Crew Cab 5'7 Box""",5,FALSE,51196.79,HIGH_OUTLIER,47771.93,TRUE,1.038053325
1/3/2019 0:00,393020,US,97303-5448,NA,13154,97302,820,LOAN,Ram,1500,2018,NEW,60,51226,55735,51049,dmi,RETAIL,OR,"Laramie Crew Cab 5'7 Box 4WD""",4,FALSE,51533.96,GREAT,52389.46,FALSE,0.924624742
1/3/2019 0:00,398317,US,34446-5921,NA,114837,34448,539,LOAN,Ram,1500,2019,NEW,4630,48066.35,50750,45000,dmi,RETAIL,FL,"Big Horn/Lone Star Crew Cab 5'7 Box 2WD""",5,FALSE,47749.35,ABOVE_MARKET,45981.41,FALSE,0.940873892
1/3/2019 0:00,398313,US,84088,74,7185,83672,757,,Ram,1500,2019,NEW,15,41040,0,36650,reynolds,RETAIL,ID,"Big Horn/Lone Star Quad Cab 6'4 Box 4WD""",4,FALSE,,,NA,TRUE,
1/3/2019 0:00,398323,US,41005-7734,NA,41683,41042,515,LOAN,Ram,1500,2019,NEW,48,47297,50300,45797,dmi,RETAIL,KY,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",2,FALSE,46232.07,GREAT,47337.94,FALSE,0.91912664
1/3/2019 0:00,398323,US,28443-3442,NA,9050,28403,550,LOAN,Ram,1500,2019,NEW,299,44017,46675,44012,dmi,RETAIL,NC,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",5,FALSE,44934.86,GOOD,44642.53,FALSE,0.962717943
1/3/2019 0:00,398323,US,42236,165,10289,42240,659,,Ram,1500,2019,NEW,79,47344.63,NA,45289,reynolds,RETAIL,KY,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",2,FALSE,45361.46,GREAT,45931.07,FALSE,
1/3/2019 0:00,398323,US,35010-3442,NA,14336,35010,630,CASH,Ram,1500,2019,NEW,228,47848,NA,45572,dmi,RETAIL,AL,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",5,FALSE,46004.93,GREAT,46687.35,FALSE,
1/3/2019 0:00,398323,US,483715974,29,39075,48359,505,,Ram,1500,2019,NEW,187,44353,48175,43981.96,reynolds,RETAIL,MI,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",2,FALSE,44052.33,ABOVE_MARKET,42425.5,TRUE,0.914423041
1/3/2019 0:00,398323,US,66218-8632,NA,28096,66109,616,CASH,Ram,1500,2019,NEW,NA,NA,NA,NA,dmi,,KS,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",2,FALSE,,,NA,TRUE,
1/3/2019 0:00,398326,US,46801,50,32458,43537,547,,Ram,1500,2019,NEW,8,56743,64075,56745,netlink,DEALER_TRADE,OH,"Limited Crew Cab 5'7 Box 4WD""",2,FALSE,57000.35,GREAT,57351.84,FALSE,0.889587983
1/3/2019 0:00,398324,US,94534-6610,NA,1675,95687,862,CASH,Ram,1500,2019,NEW,NA,NA,NA,NA,dmi,,CA,"Laramie Crew Cab 5'7 Box 4WD""",7,FALSE,,,NA,NA,
1/3/2019 0:00,398324,US,10954-2924,NA,21695,19044,504,CASH,Ram,1500,2019,NEW,NA,NA,NA,NA,dmi,,PA,"Laramie Crew Cab 5'7 Box 4WD""",3,FALSE,,,NA,TRUE,
1/3/2019 0:00,398324,US,03087-4419,NA,7977,3833,506,CASH,Ram,1500,2019,NEW,NA,NA,60970,NA,dmi,,NH,"Laramie Crew Cab 5'7 Box 4WD""",3,FALSE,,,NA,TRUE,
1/3/2019 0:00,398325,US,47501-2944,NA,35998,46151,527,LOAN,Ram,1500,2019,NEW,39,56110,NA,56010,dmi,FLEET,IN,"Laramie Longhorn Crew Cab 5'7 Box 4WD""",2,FALSE,56542.09,GREAT,58241.72,FALSE,
1/3/2019 0:00,398334,US,12401,NA,25112,8648,504,LOAN,Ram,1500,2019,NEW,14,56823.12,NA,57373,dmi,FLEET,NJ,"Laramie Crew Cab 6'4 Box 4WD""",3,FALSE,57918.04,GREAT,58591.25,FALSE,
1/3/2019 0:00,399982,US,680082352,143,4432,66212,616,,Ford,Mustang,2019,NEW,85,44596.44,46735,44296.44,reynolds,DEALER_TRADE,KS,GT Premium Fastback,2,FALSE,44367.31,GREAT,44625.19,FALSE,0.949337969
1/3/2019 0:00,392153,US,78861-2202,NA,26767,78861,641,LOAN,Ford,Focus,2018,NEW,676,NA,20323,24210,dmi,,TX,SE Sedan,6,FALSE,24439.99,HIGH_OUTLIER,18836.15,TRUE,1.202577867
1/3/2019 0:00,392153,US,75006-7415,NA,4705,75006,623,LOAN,Ford,Focus,2018,NEW,14,21080.76,22015,20556.76,dmi,RETAIL,TX,SE Sedan,6,FALSE,20752.04,GOOD,20307.92,FALSE,0.942631842
1/3/2019 0:00,392154,US,78412-2316,NA,19550,78410,600,LOAN,Ford,Focus,2018,NEW,1092,21820.48,22250,17800,dmi,RETAIL,TX,SEL Sedan,6,FALSE,17969.1,LOW_OUTLIER,21148.88,TRUE,0.8076
1/3/2019 0:00,402089,US,60423-1398,NA,86629,60031,602,LOAN,Ford,Taurus,2019,NEW,1,27319.96,28795,26485.96,dmi,DEALER_TRADE,IL,SE FWD,2,FALSE,26737.57,GREAT,27707.26,FALSE,0.928549054
1/3/2019 0:00,395707,US,21226-1929,NA,3363,21061,512,LOAN,Ford,Taurus,2018,NEW,4,27211.21,28685,25806,dmi,RETAIL,MD,SE FWD,3,FALSE,26051.15,GREAT,26729.76,FALSE,0.908180234
1/3/2019 0:00,400916,US,40508-2020,NA,37803,40383,541,LOAN,Ford,Transit Passenger Wagon,2019,NEW,29,NA,NA,38740,dmi,,KY,"T-350 148"" Med Roof XL Sliding RH Dr",2,FALSE,39108.03,LOW_OUTLIER,44095.43,FALSE,
1/3/2019 0:00,398476,US,07871-2418,NA,9759,8857,501,LOAN,Ford,Super Duty F-550,2019,NEW,150,68547.4,71830,71547,dmi,RETAIL,NJ,"XL 4WD Crew Cab 179"" WB 60"" CA",3,FALSE,,,NA,FALSE,
1/3/2019 0:00,394577,US,12401-3027,NA,36121,12143,532,CASH,Ford,Transit Cutaway,2018,NEW,NA,NA,34575,NA,dmi,,NY,"T-350 DRW 156"" WB 9950 GVWR",3,FALSE,,,NA,NA,
1/3/2019 0:00,NA,US,77092-3352,NA,8680,77008,618,LOAN,Ford,F-750 Chassis Cab,2019,NEW,25,67886.96,77715,69887,dmi,RETAIL,TX,,6,FALSE,,,NA,TRUE,
1/3/2019 0:00,396001,US,78410-1942,NA,19550,78410,600,LOAN,Ford,Explorer,2018,NEW,28,32748.96,33330,31249,dmi,RETAIL,TX,Base FWD,6,FALSE,32807.74,ABOVE_MARKET,31545.87,FALSE,0.984330633
1/3/2019 0:00,396002,US,32259-8382,NA,6372,32043,561,LOAN,Ford,Explorer,2018,NEW,25,38952.21,40720,39132.2,dmi,RETAIL,FL,XLT FWD,5,TRUE,38999.2,GOOD,38469.8,FALSE,0.957740668
1/3/2019 0:00,402313,US,37738,NA,17393,37862,557,CASH,Ford,Explorer,2019,NEW,NA,NA,NA,NA,dmi,,TN,XLT 4WD,5,FALSE,,,NA,NA,
1/3/2019 0:00,396006,US,23221-2425,NA,6677,23230,556,LOAN,Ford,Explorer,2018,NEW,22,42249,47525,50444.28,dmi,RETAIL,VA,Limited 4WD,5,FALSE,50923.5,HIGH_OUTLIER,44773.36,TRUE,1.071509732
1/3/2019 0:00,396007,US,83252-4504,NA,36073,83202,758,LOAN,Ford,Explorer,2018,NEW,250,NA,NA,46737.96,dmi,RETAIL,ID,Sport 4WD,4,FALSE,47181.97,BELOW_MARKET,49974.1,FALSE,
1/3/2019 0:00,394346,US,31792-3940,NA,35612,31061,524,LOAN,Ford,Escape,2018,NEW,25,25584.44,26695,24813.44,dmi,DEALER_TRADE,GA,SE FWD,5,FALSE,,,NA,NA,
1/3/2019 0:00,394346,US,60540,17,122677,60540,602,LOAN,Ford,Escape,2018,NEW,85,24813.44,26695,25363,netlink,RETAIL,IL,SE FWD,2,FALSE,25477.13,GREAT,26114.81,FALSE,0.954378348
1/3/2019 0:00,402724,US,90740-2946,NA,77905,91748,803,CASH,Ford,Escape,2019,NEW,NA,NA,35510,NA,dmi,,CA,Titanium FWD,7,FALSE,,,NA,TRUE,
1/3/2019 0:00,394348,US,60051-3614,NA,41265,60084,602,LOAN,Ford,Escape,2018,NEW,17,30654.44,32025,31155,dmi,RETAIL,IL,SE 4WD,2,FALSE,31450.97,GOOD,30819.51,FALSE,0.982075566
1/3/2019 0:00,404017,US,08520-2955,NA,3051,8540,501,LOAN,Honda,Civic,2019,NEW,2,22633.72,24295,21438.28,dmi,RETAIL,NJ,EX Sedan CVT,3,TRUE,21641.94,GREAT,22643.53,FALSE,0.890798107
1/3/2019 0:00,404017,US,02458-1536,NA,10156,1905,506,LOAN,Honda,Civic,2019,NEW,10,22851.1,24295,22022.41,dmi,RETAIL,MA,EX Sedan CVT,3,FALSE,22231.62,GREAT,22463.76,FALSE,0.915069767
1/3/2019 0:00,404018,US,64114-4739,NA,14504,64801,603,CASH,Honda,Civic,2019,NEW,27,23744.68,25495,23679.33,dmi,RETAIL,MO,EX-L Sedan CVT,2,FALSE,23904.28,GREAT,24341.45,FALSE,0.93760659
1/3/2019 0:00,404016,US,28387-4323,NA,5512,27332,560,LOAN,Honda,Civic,2019,NEW,44,19832.45,NA,19926.27,dmi,,NC,LX Sedan CVT,5,FALSE,20115.56,GOOD,19484.79,FALSE,
1/3/2019 0:00,404016,US,43125-9656,NA,6707,43232,535,CASH,Honda,Civic,2019,NEW,NA,NA,NA,NA,dmi,,OH,LX Sedan CVT,2,FALSE,,,NA,NA,
1/3/2019 0:00,402001,US,20720,75,3050,20716,511,,Honda,Insight,2019,NEW,124,23401.05,24955,27670,reynolds,RETAIL,MD,EX CVT,3,FALSE,27714.27,HIGH_OUTLIER,23269.11,FALSE,1.110569826
1/3/2019 0:00,397619,US,85015-3420,NA,3633,85251,753,CASH,Jeep,Wrangler,2018,NEW,NA,NA,NA,NA,dmi,,AZ,Rubicon (JL),7,FALSE,,,NA,NA,
1/3/2019 0:00,397683,US,24740,157,6776,28031,517,,Jeep,Wrangler,2018,NEW,15,43921.83,0,42445,reynolds,RETAIL,NC,Unlimited Sport (JL),5,FALSE,,,NA,TRUE,
1/3/2019 0:00,398184,US,90027-4951,NA,15503,91204,803,LOAN,Jeep,Wrangler,2018,NEW,18,NA,40860,40430,dmi,,CA,Unlimited Sport S (JL),7,FALSE,39306.9,GREAT,40264.6,FALSE,0.961989721
1/3/2019 0:00,403865,US,91354-1833,NA,28137,91304,803,LOAN,Jeep,Wrangler,2019,NEW,19,50136,NA,49539.69,dmi,RETAIL,CA,Unlimited Moab,7,FALSE,49505.56,GREAT,51771.33,FALSE,
1/3/2019 0:00,397684,US,19426,7,7574,19335,504,,Jeep,Wrangler,2018,NEW,295,44113,46620,43972.79,reynolds,RETAIL,PA,Unlimited Sahara (JL),3,TRUE,44043.14,GREAT,45257.01,FALSE,0.944726298
1/3/2019 0:00,397684,US,15146-4804,NA,39130,15146,508,CASH,Jeep,Wrangler,2018,NEW,NA,NA,NA,NA,dmi,,PA,Unlimited Sahara (JL),3,FALSE,,,NA,NA,
1/3/2019 0:00,397915,US,77016,120,14377,77338,618,,Jeep,Cherokee,2019,NEW,8,27954.35,26815,25457,reynolds,RETAIL,TX,Latitude FWD,6,FALSE,25497.73,GREAT,26918.44,FALSE,0.950875629
1/3/2019 0:00,397917,US,33141-5218,NA,9799,33062,528,LOAN,Jeep,Cherokee,2019,NEW,5,31094,NA,29425.95,dmi,RETAIL,FL,Limited FWD,5,FALSE,29705.49,BELOW_MARKET,31357.25,FALSE,
1/3/2019 0:00,402763,US,93723,24,22450,93612,866,,Jeep,Cherokee,2019,NEW,21,29528,NA,27528,reynolds,RETAIL,CA,Altitude FWD,7,FALSE,,,NA,TRUE,
1/3/2019 0:00,397921,US,02048-1913,NA,26190,1801,506,CASH,Jeep,Cherokee,2019,NEW,11,37191,39575,37191,dmi,WHOLESALE,MA,Limited 4WD,3,FALSE,37544.31,GREAT,37950.39,FALSE,0.948687555
1/3/2019 0:00,397921,US,80020-5418,85,9491,80234,751,LOAN,Jeep,Cherokee,2019,NEW,13,NA,37980,36000,lhm,,CO,Limited 4WD,6,FALSE,35956.8,GREAT,36136.98,FALSE,0.946729858
1/3/2019 0:00,397921,US,11218-1062,NA,79342,10305,501,CASH,Jeep,Cherokee,2019,NEW,32,35787,NA,36860.54,dmi,RETAIL,NY,Limited 4WD,3,FALSE,37210.71,GOOD,36843.12,FALSE,
1/3/2019 0:00,400177,US,11716-1415,NA,10268,11772,501,CASH,Dodge,Durango,2019,NEW,NA,NA,NA,NA,dmi,,NY,GT AWD,3,FALSE,,,NA,NA,
1/3/2019 0:00,392843,US,90007,107,143338,90007,803,,Jeep,Grand Cherokee,2018,NEW,16,42440,41980,42995,reynolds,RETAIL,CA,Limited RWD,7,FALSE,43063.79,HIGH_OUTLIER,40252.79,FALSE,1.025816818
1/3/2019 0:00,400113,US,12223,NA,3693,2767,506,CASH,Jeep,Grand Cherokee,2019,NEW,10,42462,43525,33782.11,dmi,FLEET,MA,Altitude 4WD,3,FALSE,34103.04,LOW_OUTLIER,42366.72,TRUE,0.783527628
1/3/2019 0:00,400116,US,06907-1841,NA,16873,6851,501,LOAN,Jeep,Grand Cherokee,2019,NEW,2,NA,43735,43735,dmi,,CT,Limited 4WD,3,FALSE,44150.48,ABOVE_MARKET,42684.36,FALSE,1.009499943
1/3/2019 0:00,400120,US,17976,58,9640,7882,501,,Jeep,Grand Cherokee,2019,NEW,16,55809,60230,55809,netlink,DEALER_TRADE,NJ,Summit 4WD,3,FALSE,56060.14,BELOW_MARKET,57828.64,FALSE,0.930767724
1/3/2019 0:00,402814,US,73064,138,9525,73110,650,,Ram,1500 Classic,2019,NEW,12,42196.89,NA,37315,reynolds,RETAIL,OK,"Big Horn Quad Cab 6'4 Box 2WD""",6,FALSE,37874.5,LOW_OUTLIER,41306.84,TRUE,
1/3/2019 0:00,393043,US,35228,58,9079,35022,630,LOAN,Ram,1500,2018,NEW,112,41342.77,1,42999,netlink,RETAIL,AL,"Harvest Crew Cab 5'7 Box 2WD""",5,FALSE,43192.49,HIGH_OUTLIER,102.03,TRUE,43192.49
1/3/2019 0:00,400875,US,70544846,96,39310,7936,501,,Ram,1500 Classic,2019,NEW,12,40711.59,42720,40313,reynolds,RETAIL,NJ,"Express Quad Cab 6'4 Box 4WD""",3,FALSE,40377.5,GREAT,41093.11,FALSE,0.945166199
1/3/2019 0:00,398317,US,85340,14,9425,85323,753,LOAN,Ram,1500,2019,NEW,20,NA,43285,40665.82,lhm,,AZ,"Big Horn/Lone Star Crew Cab 5'7 Box 2WD""",7,FALSE,41116.42,ABOVE_MARKET,39467.22,FALSE,0.949899965
1/3/2019 0:00,398323,US,29829-2542,NA,31084,29829,520,LOAN,Ram,1500,2019,NEW,25,46669,49610,47074.63,dmi,RETAIL,SC,"Big Horn/Lone Star Crew Cab 5'7 Box 4WD""",5,FALSE,49540.83,ABOVE_MARKET,48282.46,FALSE,0.998605725
1/3/2019 0:00,398324,US,19335,87,7574,19335,504,,Ram,1500,2019,NEW,25,55414,0,52843,reynolds,RETAIL,PA,"Laramie Crew Cab 5'7 Box 4WD""",3,FALSE,,,NA,TRUE,
1/3/2019 0:00,398324,US,76137,0,87389,76177,623,LEASE,Ram,1500,2019,NEW,65,54264,59010,50767.59,autonation,,TX,"Laramie Crew Cab 5'7 Box 4WD""",6,TRUE,51671.25,GREAT,53259.29,FALSE,0.875635486
1/3/2019 0:00,399981,US,02351-2423,NA,2303,2339,506,LOAN,Ford,Mustang,2019,NEW,15,45370.44,47865,45371,dmi,RETAIL,MA,GT Fastback,3,FALSE,45802.02,GOOD,45153.52,FALSE,0.956900031
1/3/2019 0:00,399981,US,27215-6232,NA,30710,27278,560,CASH,Ford,Mustang,2019,NEW,4,36998.44,38440,36433.72,dmi,DEALER_TRADE,NC,GT Fastback,5,FALSE,36779.84,GREAT,37733.23,FALSE,0.956811655
1/3/2019 0:00,399982,US,78260,33,5727,78216,641,,Ford,Mustang,2019,NEW,24,50934.58,51960,56960,reynolds,RETAIL,TX,GT Premium Fastback,6,FALSE,57321.56,HIGH_OUTLIER,47551.9,TRUE,1.103186297
1/3/2019 0:00,392153,US,53105-1367,NA,34838,61107,610,LOAN,Ford,Focus,2018,NEW,7,21084.48,22015,20449.48,dmi,DEALER_TRADE,IL,SE Sedan,2,FALSE,20643.75,GREAT,21550.49,FALSE,0.937712923
1/3/2019 0:00,392156,US,25571-7502,NA,38990,25526,564,LOAN,Ford,Focus,2018,NEW,173,NA,22505,21555,dmi,,WV,SE Hatchback,5,FALSE,21759.77,GOOD,21275.15,FALSE,0.966886025
1/3/2019 0:00,NA,US,66615-9253,NA,14319,67010,678,CASH,Ford,Contour,2000,NEW,130000,NA,NA,750,dmi,WHOLESALE,KS,SE,2,FALSE,,,NA,TRUE,
1/3/2019 0:00,394577,US,18353,70,10578,19301,504,LOAN,Ford,Transit Cutaway,2018,NEW,66,41442.16,NA,41284.76,netlink,RETAIL,PA,"T-350 DRW 156"" WB 9950 GVWR",3,FALSE,,,NA,TRUE,
1/3/2019 0:00,402310,US,76354-2516,NA,15227,76310,627,LOAN,Ford,Explorer,2019,NEW,185,40675.96,NA,41565,dmi,RETAIL,TX,XLT FWD,6,FALSE,42616.04,GOOD,41474.52,FALSE,
1/3/2019 0:00,402310,US,92708-1368,NA,13541,92648,803,LOAN,Ford,Explorer,2019,NEW,24,32966.38,NA,32500,dmi,RETAIL,CA,XLT FWD,7,FALSE,32808.75,BELOW_MARKET,34899.95,FALSE,
1/3/2019 0:00,396002,US,891015044,NA,22570,89107,839,,Ford,Explorer,2018,NEW,19,34448.9,36600,33400,reynolds,RETAIL,NV,XLT FWD,7,FALSE,33453.44,GOOD,33331.5,FALSE,0.914028415
1/3/2019 0:00,396003,US,35125,141,8714,30161,524,,Ford,Explorer,2018,NEW,16,42475.96,44170,42275.96,reynolds,DEALER_TRADE,GA,Limited FWD,5,FALSE,42343.6,GOOD,41182.54,FALSE,0.958650668
1/3/2019 0:00,396005,US,94612,54,6555,94577,807,,Ford,Explorer,2018,NEW,195,43371.86,45360,39220,reynolds,FLEET,CA,XLT 4WD,7,FALSE,39282.75,LOW_OUTLIER,42603.12,FALSE,0.866021825
1/3/2019 0:00,402315,US,77007,83,6026,77025,618,,Ford,Explorer,2019,NEW,238,50843.96,54570,52296,reynolds,RETAIL,TX,Sport 4WD,6,TRUE,52379.67,GOOD,51824.49,FALSE,0.959862012
1/3/2019 0:00,402315,US,76539,96,22389,76543,625,,Ford,Explorer,2019,NEW,113,51801.68,54025,52009.96,reynolds,RETAIL,TX,Sport 4WD,6,FALSE,52093.17,GOOD,51646.28,FALSE,0.964241925
1/3/2019 0:00,394345,US,80013-2927,NA,6999,80123,751,LOAN,Ford,Escape,2018,NEW,2339,24106.68,24905,24905,dmi,RETAIL,CO,S FWD,6,FALSE,18579.84,LOW_OUTLIER,23713.49,TRUE,0.746028508
1/3/2019 0:00,394345,US,89110,NA,22570,89107,839,,Ford,Escape,2018,NEW,43,24446.43,24935,24049,reynolds,RETAIL,NV,S FWD,7,FALSE,24087.47,ABOVE_MARKET,22958.72,TRUE,0.966010427
1/3/2019 0:00,402722,US,32958,3,41239,32962,548,,Ford,Escape,2019,NEW,40,26385.67,27495,26958.84,reynolds,RETAIL,FL,SE FWD,5,FALSE,27001.97,GOOD,26265.5,FALSE,0.982068376
1/3/2019 0:00,402724,US,46805-1009,NA,36158,60423,602,CASH,Ford,Escape,2019,NEW,NA,NA,NA,NA,dmi,,IL,Titanium FWD,2,FALSE,,,NA,NA,
1/3/2019 0:00,394349,US,34203-7004,NA,2366,34236,539,CASH,Ford,Escape,2018,NEW,NA,NA,NA,NA,dmi,,FL,Titanium 4WD,5,FALSE,,,NA,NA,
1/3/2019 0:00,398652,US,77388,NA,6026,77025,618,,Ford,Super Duty F-250,2019,NEW,5,35077.72,45125,35077.72,reynolds,DEALER_TRADE,TX,XL 4WD Crew Cab 6.75' Box,6,FALSE,35133.84,LOW_OUTLIER,43837.04,TRUE,0.778589252
1/3/2019 0:00,398652,US,705357771,2,30699,70570,642,,Ford,Super Duty F-250,2019,NEW,5,69344.04,73180,67180,reynolds,RETAIL,LA,XL 4WD Crew Cab 6.75' Box,6,FALSE,67287.48,GOOD,67015.14,FALSE,0.919479093
1/3/2019 0:00,398639,US,11550-1311,NA,9596,7652,501,CASH,Ford,Super Duty F-250,2019,NEW,11,54679.04,57715,54679.04,dmi,FLEET,NJ,XL 4WD SuperCab 6.75' Box,3,FALSE,55198.49,LOW_OUTLIER,61979.86,FALSE,0.956397644
1/3/2019 0:00,398724,US,65616-8755,NA,8301,62220,609,CASH,Ford,Super Duty F-350,2019,NEW,NA,NA,NA,NA,dmi,,IL,XL 4WD Crew Cab 6.75' Box SRW,2,FALSE,,,NA,NA,
1/3/2019 0:00,398724,US,83276,10,38533,97850,820,,Ford,Super Duty F-350,2019,NEW,1,64876.28,70930,64766.28,netlink,DEALER_TRADE,OR,XL 4WD Crew Cab 6.75' Box SRW,4,FALSE,65057.72,LOW_OUTLIER,68190.95,FALSE,0.917210207
1/3/2019 0:00,398724,US,75789-3761,NA,76062,72712,670,LOAN,Ford,Super Duty F-350,2019,NEW,20,75854.88,80400,78900,dmi,RETAIL,AR,XL 4WD Crew Cab 6.75' Box SRW,6,FALSE,74602.05,LOW_OUTLIER,118216.15,TRUE,0.927886194
1/3/2019 0:00,398381,US,92551-2531,NA,14654,92335,803,LOAN,Ford,Super Duty F-450,2019,NEW,75,76130.88,80175,81139.17,dmi,RETAIL,CA,Lariat 4WD Crew Cab 8' Box,7,FALSE,,,NA,TRUE,
